unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1725926400,2024-09-10 00:00:00,ETH/USDT,2344.1,2397.0,2322.5,2388.4,36.50288945,87183.50116238
1725840000,2024-09-09 00:00:00,ETH/USDT,2304.2,2379.5,2279.5,2358.4,149.69111028,353031.514484352
1725753600,2024-09-08 00:00:00,ETH/USDT,2268.4,2328.1,2244.0,2298.5,62.06010496,142645.15125055998
1725667200,2024-09-07 00:00:00,ETH/USDT,2226.7,2309.9,2224.9,2274.6,213.83356623,486385.829746758
1725580800,2024-09-06 00:00:00,ETH/USDT,2371.7,2407.2,2154.3,2224.0,360.66024569,802108.38641456
1725494400,2024-09-05 00:00:00,ETH/USDT,2449.1,2465.3,2350.0,2369.0,54.13948872,128256.44877768001
1725408000,2024-09-04 00:00:00,ETH/USDT,2433.7,2488.3,2309.0,2449.4,143.59029239,351710.062180066
1725321600,2024-09-03 00:00:00,ETH/USDT,2537.0,2550.1,2416.1,2422.9,237.02070646,574277.4696819341
1725235200,2024-09-02 00:00:00,ETH/USDT,2423.8,2562.1,2423.8,2535.8,185.19558920,469618.97509336006
1725148800,2024-09-01 00:00:00,ETH/USDT,2513.7,2515.5,2416.4,2432.6,223.13469991,542797.4710010659
1725062400,2024-08-31 00:00:00,ETH/USDT,2526.2,2533.0,2493.1,2512.1,21.75035573,54639.06862933299
1724976000,2024-08-30 00:00:00,ETH/USDT,2527.2,2546.8,2434.9,2525.8,1160.26204079,2930589.862627382
1724889600,2024-08-29 00:00:00,ETH/USDT,2527.2,2593.3,2504.4,2527.2,1214.82034665,3070093.98005388
1724803200,2024-08-28 00:00:00,ETH/USDT,2449.0,2552.0,2418.3,2527.5,1093.34916919,2763440.025127725
1724716800,2024-08-27 00:00:00,ETH/USDT,2680.5,2699.3,2400.0,2457.3,493.47988914,1212628.131583722
1724630400,2024-08-26 00:00:00,ETH/USDT,2752.8,2762.3,2668.2,2681.9,162.30486814,435285.425864666
1724544000,2024-08-25 00:00:00,ETH/USDT,2771.9,2791.4,2733.4,2742.5,70.60937302,193646.20550735
1724457600,2024-08-24 00:00:00,ETH/USDT,2763.0,2817.4,2732.8,2767.2,214.43144425,593374.6925286
1724371200,2024-08-23 00:00:00,ETH/USDT,2623.7,2800.3,2623.7,2762.3,280.77066283,775572.8019353091
1724284800,2024-08-22 00:00:00,ETH/USDT,2628.9,2643.6,2591.0,2623.9,148.28055632,389073.351728048
1724198400,2024-08-21 00:00:00,ETH/USDT,2576.7,2662.7,2538.4,2631.1,421.40911912,1108769.533316632
1724112000,2024-08-20 00:00:00,ETH/USDT,2636.9,2691.0,2558.9,2579.2,342.16398779,882509.357307968
1724025600,2024-08-19 00:00:00,ETH/USDT,2611.1,2646.8,2567.9,2636.6,207.78438825,547844.31805995
1723939200,2024-08-18 00:00:00,ETH/USDT,2614.4,2680.9,2600.3,2609.4,55.86738721,145780.36018577398
1723852800,2024-08-17 00:00:00,ETH/USDT,2592.0,2626.0,2588.2,2613.0,73.38483309,191754.56886417
1723766400,2024-08-16 00:00:00,ETH/USDT,2571.4,2626.3,2552.5,2595.5,477.25502167,1238715.4087444851
1723680000,2024-08-15 00:00:00,ETH/USDT,2661.6,2672.4,2517.6,2570.4,524.48272135,1348130.38695804
1723593600,2024-08-14 00:00:00,ETH/USDT,2702.7,2789.0,2638.2,2663.6,356.10071715,948509.8702007399
1723507200,2024-08-13 00:00:00,ETH/USDT,2722.8,2734.4,2614.1,2703.0,268.24824936,725075.0180200799
1723420800,2024-08-12 00:00:00,ETH/USDT,2557.4,2748.0,2513.1,2721.6,229.21790261,623839.4437433761
1723334400,2024-08-11 00:00:00,ETH/USDT,2609.1,2714.8,2542.8,2554.8,129.12567219,329890.267311012
1723248000,2024-08-10 00:00:00,ETH/USDT,2596.9,2642.0,2580.4,2608.1,51.88601621,135323.918877301
1723161600,2024-08-09 00:00:00,ETH/USDT,2677.8,2706.8,2555.0,2598.2,130.48236479,339019.28019737796
1723075200,2024-08-08 00:00:00,ETH/USDT,2345.9,2719.1,2327.6,2681.9,286.58920744,768603.595433336
1722988800,2024-08-07 00:00:00,ETH/USDT,2463.8,2545.5,2315.0,2338.4,371.77162215,869350.7612355599
1722902400,2024-08-06 00:00:00,ETH/USDT,2419.4,2551.4,2416.0,2452.6,305.38763575,748993.71544045
1722816000,2024-08-05 00:00:00,ETH/USDT,2690.8,2692.3,2131.7,2418.2,1581.14047378,3823513.893694796
1722729600,2024-08-04 00:00:00,ETH/USDT,2904.5,2930.4,2637.5,2687.1,201.27624796,540849.405893316
1722643200,2024-08-03 00:00:00,ETH/USDT,2994.6,3014.4,2863.2,2903.9,123.48738490,358595.01701111
1722556800,2024-08-02 00:00:00,ETH/USDT,3204.9,3213.3,2973.0,2982.4,64.04618408,191011.33940019202
1722470400,2024-08-01 00:00:00,ETH/USDT,3233.0,3241.3,3081.4,3205.1,118.70421660,380458.88462465996
1722384000,2024-07-31 00:00:00,ETH/USDT,3269.3,3343.6,3219.1,3232.3,182.52411441,589972.6950074431
1722297600,2024-07-30 00:00:00,ETH/USDT,3315.5,3402.6,3236.5,3275.8,263.85721408,864343.461883264
1722211200,2024-07-29 00:00:00,ETH/USDT,3285.8,3394.5,3259.5,3321.0,220.66200551,732818.52029871
1722124800,2024-07-28 00:00:00,ETH/USDT,3240.7,3283.8,3206.9,3272.3,75.00272869,245431.429092287
1722038400,2024-07-27 00:00:00,ETH/USDT,3272.4,3323.7,3199.4,3247.2,132.29107513,429575.57916213595
1721952000,2024-07-26 00:00:00,ETH/USDT,3175.5,3284.9,3173.4,3274.8,213.65063822,699663.110042856
1721865600,2024-07-25 00:00:00,ETH/USDT,3334.8,3340.8,3090.1,3175.5,324.82315308,1031475.92260554
1721779200,2024-07-24 00:00:00,ETH/USDT,3483.3,3487.1,3295.3,3338.3,223.81380764,747157.6340446121
1721692800,2024-07-23 00:00:00,ETH/USDT,3436.1,3537.4,3392.7,3478.9,410.52366693,1428170.784882777
1721606400,2024-07-22 00:00:00,ETH/USDT,3536.8,3561.1,3422.0,3440.0,103.35085051,355526.9257544
1721520000,2024-07-21 00:00:00,ETH/USDT,3525.1,3544.5,3413.3,3528.6,101.35388588,357637.321716168
1721433600,2024-07-20 00:00:00,ETH/USDT,3504.7,3536.7,3481.2,3509.3,54.41255608,190949.98305154403
1721347200,2024-07-19 00:00:00,ETH/USDT,3422.3,3537.5,3381.4,3502.2,222.71841128,780004.419984816
1721260800,2024-07-18 00:00:00,ETH/USDT,3389.9,3485.7,3369.0,3434.8,181.46269699,623288.0716212521
1721174400,2024-07-17 00:00:00,ETH/USDT,3457.7,3513.3,3379.8,3387.1,82.17296793,278328.059675703
1721088000,2024-07-16 00:00:00,ETH/USDT,3492.5,3497.0,3350.0,3440.0,113.71896299,391193.2326856
1721001600,2024-07-15 00:00:00,ETH/USDT,3244.3,3492.1,3237.3,3488.8,121.13245920,422606.92365696
1720915200,2024-07-14 00:00:00,ETH/USDT,3181.3,3266.7,3170.8,3244.3,77.61098014,251793.302868202
1720828800,2024-07-13 00:00:00,ETH/USDT,3134.5,3194.5,3114.4,3177.3,120.56551892,383072.823264516
1720742400,2024-07-12 00:00:00,ETH/USDT,3098.5,3156.2,3049.0,3128.6,155.18923387,485525.03708568204
1720656000,2024-07-11 00:00:00,ETH/USDT,3098.6,3219.7,3059.7,3096.3,234.93952810,727443.26085603
1720569600,2024-07-10 00:00:00,ETH/USDT,3065.4,3145.9,3027.5,3104.4,231.32180750,718115.419203
1720483200,2024-07-09 00:00:00,ETH/USDT,3015.9,3113.7,3005.1,3065.9,312.12833735,956954.269481365
1720396800,2024-07-08 00:00:00,ETH/USDT,2928.4,3096.6,2829.8,3015.8,376.23136796,1134638.559493768
1720310400,2024-07-07 00:00:00,ETH/USDT,3065.3,3072.3,2928.4,2928.4,138.57786770,405811.42777268006
1720224000,2024-07-06 00:00:00,ETH/USDT,2981.8,3078.3,2957.6,3067.0,106.83288250,327656.4506275
1720137600,2024-07-05 00:00:00,ETH/USDT,3067.8,3104.9,2820.0,2992.6,609.62173164,1824353.9941058639
1720051200,2024-07-04 00:00:00,ETH/USDT,3303.4,3313.2,3054.7,3056.8,516.18619538,1577877.962037584
1719964800,2024-07-03 00:00:00,ETH/USDT,3422.2,3428.2,3253.9,3297.2,245.95926575,810976.8910309
1719878400,2024-07-02 00:00:00,ETH/USDT,3443.4,3463.7,3405.2,3421.9,64.09063036,219311.728028884
1719792000,2024-07-01 00:00:00,ETH/USDT,3437.8,3520.5,3427.7,3443.9,192.12277807,661651.6353952731
1719705600,2024-06-30 00:00:00,ETH/USDT,3378.6,3452.1,3356.6,3439.0,48.10854237,165445.27721043
1719619200,2024-06-29 00:00:00,ETH/USDT,3382.0,3406.9,3371.1,3380.9,168.32032273,569074.179117857
1719532800,2024-06-28 00:00:00,ETH/USDT,3449.0,3485.6,3365.9,3381.5,328.64925231,1111327.446686265
1719446400,2024-06-27 00:00:00,ETH/USDT,3372.5,3471.5,3366.9,3449.3,258.35966573,891159.9950024891
1719360000,2024-06-26 00:00:00,ETH/USDT,3389.9,3424.0,3330.4,3372.8,144.25236643,486534.381495104
1719273600,2024-06-25 00:00:00,ETH/USDT,3351.2,3425.6,3339.8,3394.8,59.73609000,202792.078332
1719187200,2024-06-24 00:00:00,ETH/USDT,3421.1,3429.0,3223.6,3352.9,321.99578003,1079619.650862587
1719100800,2024-06-23 00:00:00,ETH/USDT,3504.2,3520.4,3409.7,3421.1,29.63344386,101378.974789446
1719014400,2024-06-22 00:00:00,ETH/USDT,3519.2,3520.5,3476.4,3501.9,25.55743324,89499.57546315601
1718928000,2024-06-21 00:00:00,ETH/USDT,3515.0,3546.3,3449.5,3518.1,170.85643420,601090.02115902
1718841600,2024-06-20 00:00:00,ETH/USDT,3560.2,3620.0,3497.1,3516.9,78.72222240,276858.18395856005
1718755200,2024-06-19 00:00:00,ETH/USDT,3484.1,3583.2,3466.4,3554.2,285.72327035,1015517.64747797
1718668800,2024-06-18 00:00:00,ETH/USDT,3512.8,3513.7,3355.2,3487.6,266.45485028,929287.9358365281
1718582400,2024-06-17 00:00:00,ETH/USDT,3622.7,3636.4,3466.9,3510.9,288.13515553,1011613.7175502771
1718496000,2024-06-16 00:00:00,ETH/USDT,3569.2,3652.8,3542.7,3622.1,42.39506202,153559.154142642
1718409600,2024-06-15 00:00:00,ETH/USDT,3482.9,3592.2,3475.2,3566.0,37.01091519,131980.92356753998
1718323200,2024-06-14 00:00:00,ETH/USDT,3470.4,3530.3,3363.5,3480.8,216.85821868,754840.0875813441
1718236800,2024-06-13 00:00:00,ETH/USDT,3560.4,3561.3,3432.0,3472.6,231.35392542,803399.6414134919
1718150400,2024-06-12 00:00:00,ETH/USDT,3497.5,3653.6,3462.5,3560.1,214.60895649,764029.3460000489
1718064000,2024-06-11 00:00:00,ETH/USDT,3669.9,3669.9,3432.0,3498.7,433.66587159,1517266.7849319328
1717977600,2024-06-10 00:00:00,ETH/USDT,3706.2,3706.2,3647.2,3668.4,49.87536322,182962.782436248
1717891200,2024-06-09 00:00:00,ETH/USDT,3680.7,3718.4,3669.0,3705.8,28.59348110,105961.72226038002
1717804800,2024-06-08 00:00:00,ETH/USDT,3675.7,3710.0,3664.0,3681.6,154.44323152,568598.201164032
1717718400,2024-06-07 00:00:00,ETH/USDT,3809.6,3840.0,3586.1,3681.2,344.80464807,1269294.8704752838
1717632000,2024-06-06 00:00:00,ETH/USDT,3865.2,3877.5,3762.7,3815.2,161.30450581,615408.950566312
1717545600,2024-06-05 00:00:00,ETH/USDT,3812.1,3880.0,3779.2,3869.1,116.38177941,450292.74271523097
1717459200,2024-06-04 00:00:00,ETH/USDT,3765.9,3830.0,3729.2,3814.1,206.92359490,789227.2833080901
1717372800,2024-06-03 00:00:00,ETH/USDT,3778.1,3843.6,3760.0,3762.4,73.23551899,275541.316647976
1717286400,2024-06-02 00:00:00,ETH/USDT,3816.2,3836.9,3753.8,3782.2,35.38909598,133848.63881555598
1717200000,2024-06-01 00:00:00,ETH/USDT,3765.3,3830.3,3759.0,3816.5,32.13584935,122646.469044275
1717113600,2024-05-31 00:00:00,ETH/USDT,3748.8,3846.0,3725.6,3764.7,175.19791767,659567.600652249
1717027200,2024-05-30 00:00:00,ETH/USDT,3776.3,3824.0,3702.9,3749.4,109.82861994,411791.427603036
1716940800,2024-05-29 00:00:00,ETH/USDT,3846.9,3885.5,3744.2,3776.8,211.81218538,799972.261743184
1716854400,2024-05-28 00:00:00,ETH/USDT,3881.5,3930.0,3780.0,3843.0,230.80801413,886995.19830159
1716768000,2024-05-27 00:00:00,ETH/USDT,3823.7,3975.0,3823.7,3883.5,289.60418574,1124677.85532129
1716681600,2024-05-26 00:00:00,ETH/USDT,3748.1,3882.0,3733.7,3827.1,81.99073116,313786.727222436
1716595200,2024-05-25 00:00:00,ETH/USDT,3728.2,3774.3,3710.1,3751.0,63.37643487,237725.00719737
1716508800,2024-05-24 00:00:00,ETH/USDT,3783.2,3827.9,3630.5,3728.0,279.58221878,1042282.51161184
1716422400,2024-05-23 00:00:00,ETH/USDT,3750.7,3946.0,3522.2,3783.2,710.18809975,2686783.6189742
1716336000,2024-05-22 00:00:00,ETH/USDT,3790.8,3809.3,3654.1,3740.8,295.20638434,1104308.042539072
1716249600,2024-05-21 00:00:00,ETH/USDT,3671.4,3840.8,3629.1,3791.7,495.50693482,1878813.644756994
1716163200,2024-05-20 00:00:00,ETH/USDT,3070.8,3690.0,3050.0,3650.3,319.20931371,1165209.757835613
1716076800,2024-05-19 00:00:00,ETH/USDT,3122.7,3133.9,3056.7,3071.6,13.23064673,40639.254495868
1715990400,2024-05-18 00:00:00,ETH/USDT,3089.1,3146.2,3087.7,3121.4,63.14614674,197104.382434236
1715904000,2024-05-17 00:00:00,ETH/USDT,2944.7,3115.0,2940.0,3089.3,140.21366387,433162.071793591
1715817600,2024-05-16 00:00:00,ETH/USDT,3032.0,3034.7,2924.7,2944.6,134.88547433,397183.767712118
1715731200,2024-05-15 00:00:00,ETH/USDT,2885.6,3038.8,2865.8,3037.3,84.63333885,257056.840089105
1715644800,2024-05-14 00:00:00,ETH/USDT,2950.0,2960.3,2863.0,2881.9,308.80030270,889931.59235113
1715558400,2024-05-13 00:00:00,ETH/USDT,2931.6,2994.0,2870.0,2948.1,311.73187450,919016.73921345
1715472000,2024-05-12 00:00:00,ETH/USDT,2913.8,2953.4,2909.5,2932.2,51.94874773,152324.118093906
1715385600,2024-05-11 00:00:00,ETH/USDT,2913.2,2935.4,2886.1,2908.1,201.82247093,586919.927711533
1715299200,2024-05-10 00:00:00,ETH/USDT,3032.4,3052.6,2877.3,2914.9,204.25871009,595393.714041341
1715212800,2024-05-09 00:00:00,ETH/USDT,2978.5,3052.9,2950.6,3036.0,306.49854484,930529.5821342401
1715126400,2024-05-08 00:00:00,ETH/USDT,3004.3,3034.6,2940.0,2977.0,271.20434064,807375.32208528
1715040000,2024-05-07 00:00:00,ETH/USDT,3069.0,3129.2,2999.6,3007.6,240.09856789,722120.452785964
1714953600,2024-05-06 00:00:00,ETH/USDT,3154.0,3219.1,3047.2,3065.7,164.23981150,503509.99011555
1714867200,2024-05-05 00:00:00,ETH/USDT,3115.3,3171.9,3072.1,3136.9,43.27922997,135762.61649289302
1714780800,2024-05-04 00:00:00,ETH/USDT,3102.0,3167.7,3095.5,3117.2,79.57247542,248043.320379224
1714694400,2024-05-03 00:00:00,ETH/USDT,2987.0,3116.5,2959.7,3099.7,180.59716895,559797.044594315
1714608000,2024-05-02 00:00:00,ETH/USDT,2972.6,3011.5,2896.8,2991.8,267.85480971,801368.019690378
1714521600,2024-05-01 00:00:00,ETH/USDT,3015.1,3022.1,2823.7,2972.9,617.89682462,1836945.469912798
1714435200,2024-04-30 00:00:00,ETH/USDT,3216.7,3249.1,2930.7,3014.4,430.57861630,1297936.18097472
1714348800,2024-04-29 00:00:00,ETH/USDT,3262.1,3283.9,3119.8,3217.7,209.47488974,674027.352716398
1714262400,2024-04-28 00:00:00,ETH/USDT,3256.1,3358.4,3250.7,3262.2,154.01908991,502441.07510440197
